"x","y"
2.87577520124614,5.09151786824227
7.88305135443807,10.8257525306402
4.089769218117,2.33513631936259
8.83017404004931,15.9751479782722
9.40467284293845,19.4979057187895
0.455564993899316,22.5618340750555
5.28105488047004,0.509182906921876
8.92419044394046,14.0633867671374
5.51435014465824,1.50410303073443
4.56614735303447,4.02622133740053
9.56833345349878,21.7189766171393
4.53334156190977,3.43369874229088
6.77570635452867,1.91736764093515
5.72633401956409,2.41643717692705
1.02924682665616,18.8056951715071
8.99824970401824,18.5883074200153
2.4608773435466,8.65849625281286
0.420595335308462,21.6895350663879
3.27920719282702,3.26171919315111
9.54503649147227,20.6090991276048
8.89539316063747,17.4093810701414
6.928034061566,3.82236611418906
6.40506813768297,2.99310158413057
9.94269776623696,25.9180768239673
6.55705799115822,8.11215359829408
7.08530468167737,5.04459581203465
5.44066024711356,2.66495459795589
5.9414202044718,3.04219370051514
2.8915973729454,4.52164836951049
1.47113647311926,14.310261619102
9.63024232536554,26.3282457084532
9.02299045119435,19.0874602765593
6.90705278422683,5.7193161658132
7.95467417687178,9.88510582679366
0.246136845089495,20.4927204525346
4.77795971091837,4.31197631680381
7.58459537522867,5.7588531118038
2.16407935833558,11.522340907573
3.18181007634848,9.12402173690287
2.31625785352662,6.31468558681394
1.42800022382289,16.1627510717587
4.14546335814521,2.20583789346753
4.13724326295778,-0.39993913097924
3.68845450924709,0.690816266750777
1.52444747742265,10.8763929900446
1.3880606344901,13.9842929357794
2.33034099452198,6.20356803553812
4.65962450252846,3.49168902523065
2.65972640365362,11.6770983868074
8.57827715342864,12.230006434679
10.4583116667345,13.8054841296294
14.4220007420518,9.84038314523356
17.9892484564334,-1.28434064003081
11.2189925997518,10.068594347661
15.6094798375852,5.35746784032133
12.0653138961643,11.0236017229905
11.2753165024333,13.1891112757312
17.5330786430277,-1.02795301974074
18.950453591533,-3.84516540967976
13.7446277588606,8.78087635480332
16.6511519462802,4.74761168384699
10.9484066092409,10.0716041581793
13.8396963779815,6.85125530379918
